HAB_ID,PACKET_NO,MISSION_TIME,TIMESTAMP,TEMPERATURE,PRESSURE,HUMIDITY,ALTITUDE,UV_INDEX,ACCEL_X,ACCEL_Y,ACCEL_Z,GYRO_X,GYRO_Y,GYRO_Z,MAGNETIC_FIELD,LATITUDE,LONGITUDE,BATTERY_PERCENT,CAMERA_STATUS,STATUS_FLAG,RSSI,DSB_TEMP,AHT_TEMP,GPS_FIX,GPS_TIME,GPS_DATE
HAB-MUM-01,28,16:15:54,2026-06-06T16:15:54.287967,8.1,334.83,47.0,8422.3,1.71,100.0,53.0,1013.0,0.0,0.0,0.0,0.0,19.084422,72.886122,100.0,ON,OK,0,8.5,7.9,1,161554,060626
HAB-MUM-01,28,16:18:59,2026-06-06T16:18:59.690293,8.7,348.95,68.7,8138.8,1.08,-62.0,91.0,1003.0,0.0,0.0,0.0,0.0,19.084139,72.885839,100.0,ON,OK,0,8.0,8.5,1,161859,060626
HAB-MUM-01,29,16:06:01,2026-06-06T16:06:01.881450,7.8,326.43,50.4,8595.5,2.2,-52.0,3.0,981.0,0.0,0.0,0.0,0.0,19.084596,72.886296,100.0,ON,OK,0,7.5,7.5,1,160601,060626
HAB-MUM-01,29,16:12:53,2026-06-06T16:12:53.977437,7.5,320.26,64.2,8724.9,1.44,33.0,-33.0,969.0,0.0,0.0,0.0,0.0,19.084725,72.886425,100.0,ON,OK,0,7.1,7.2,1,161253,060626
HAB-MUM-01,29,16:15:55,2026-06-06T16:15:55.296556,7.4,318.85,65.9,8754.8,1.49,1.0,-92.0,1005.0,0.0,0.0,0.0,0.0,19.084755,72.886455,100.0,ON,OK,0,7.8,6.9,1,161555,060626
HAB-MUM-01,29,16:19:00,2026-06-06T16:19:00.694358,7.9,330.1,65.3,8519.3,3.75,-38.0,-13.0,977.0,0.0,0.0,0.0,0.0,19.084519,72.886219,100.0,ON,OK,0,8.2,7.9,1,161900,060626
HAB-MUM-01,30,16:06:02,2026-06-06T16:06:02.890721,7.0,309.21,57.6,8962.0,1.18,-73.0,-76.0,962.0,0.0,0.0,0.0,0.0,19.084962,72.886662,100.0,ON,OK,0,7.6,7.3,1,160602,060626
HAB-MUM-01,30,16:12:55,2026-06-06T16:12:55.009782,6.8,303.12,70.0,9095.8,3.96,3.0,-50.0,956.0,0.0,0.0,0.0,0.0,19.085096,72.886796,100.0,ON,OK,0,7.2,6.7,1,161254,060626
HAB-MUM-01,30,16:15:56,2026-06-06T16:15:56.302036,6.7,302.12,62.6,9117.8,3.78,93.0,79.0,983.0,0.0,0.0,0.0,0.0,19.085118,72.886818,100.0,ON,OK,0,6.0,7.2,1,161556,060626
HAB-MUM-01,30,16:19:01,2026-06-06T16:19:01.698456,7.1,311.45,50.7,8913.4,2.19,-89.0,-31.0,1033.0,0.0,0.0,0.0,0.0,19.084913,72.886613,100.0,ON,OK,0,6.9,6.7,1,161901,060626
HAB-MUM-01,31,16:06:03,2026-06-06T16:06:03.902966,6.4,295.73,55.6,9260.7,2.13,53.0,20.0,1017.0,0.0,0.0,0.0,0.0,19.085261,72.886961,100.0,ON,OK,0,5.4,5.9,1,160603,060626
HAB-MUM-01,31,16:12:56,2026-06-06T16:12:56.019654,6.3,292.62,62.1,9331.2,2.87,-61.0,94.0,967.0,0.0,0.0,0.0,0.0,19.085331,72.887031,100.0,ON,OK,0,6.5,5.9,1,161256,060626
HAB-MUM-01,31,16:15:57,2026-06-06T16:15:57.312856,6.0,286.48,63.4,9472.3,3.21,-17.0,-78.0,1016.0,0.0,0.0,0.0,0.0,19.085472,72.887172,100.0,ON,OK,0,5.4,6.3,1,161557,060626
HAB-MUM-01,31,16:19:02,2026-06-06T16:19:02.705143,6.6,299.52,49.2,9175.8,1.28,-20.0,1.0,958.0,0.0,0.0,0.0,0.0,19.085176,72.886876,100.0,ON,OK,0,6.8,6.5,1,161902,060626
HAB-MUM-01,32,16:06:04,2026-06-06T16:06:04.913244,6.0,286.33,56.1,9475.7,2.89,-56.0,69.0,1004.0,0.0,0.0,0.0,0.0,19.085476,72.887176,100.0,ON,OK,0,5.0,6.2,1,160604,060626
HAB-MUM-01,32,16:12:57,2026-06-06T16:12:57.026427,5.7,279.45,66.7,9636.6,0.99,-73.0,62.0,999.0,0.0,0.0,0.0,0.0,19.085637,72.887337,100.0,ON,OK,0,4.9,5.4,1,161257,060626
HAB-MUM-01,32,16:15:58,2026-06-06T16:15:58.318385,5.3,270.95,67.7,9839.9,1.6,51.0,57.0,1047.0,0.0,0.0,0.0,0.0,19.08584,72.88754,100.0,ON,OK,0,5.9,4.8,1,161558,060626
HAB-MUM-01,32,16:19:03,2026-06-06T16:19:03.708012,6.1,288.96,47.8,9415.0,2.59,90.0,-54.0,953.0,0.0,0.0,0.0,0.0,19.085415,72.887115,100.0,ON,OK,0,7.0,6.4,1,161903,060626
HAB-MUM-01,33,16:06:05,2026-06-06T16:06:05.919217,5.5,274.89,49.5,9745.0,2.27,5.0,-78.0,1020.0,0.0,0.0,0.0,0.0,19.085745,72.887445,100.0,ON,OK,0,4.8,5.7,1,160605,060626
HAB-MUM-01,33,16:12:58,2026-06-06T16:12:58.033323,5.2,268.56,67.2,9898.1,2.68,-97.0,5.0,953.0,0.0,0.0,0.0,0.0,19.085898,72.887598,100.0,ON,OK,0,4.9,5.1,1,161258,060626
HAB-MUM-01,33,16:15:59,2026-06-06T16:15:59.327742,4.5,255.65,47.1,10219.2,2.68,-70.0,-99.0,1025.0,0.0,0.0,0.0,0.0,19.086219,72.887919,100.0,ON,OK,0,4.9,4.0,1,161559,060626
HAB-MUM-01,33,16:19:04,2026-06-06T16:19:04.714173,5.4,273.79,61.1,9771.4,3.12,-52.0,65.0,1027.0,0.0,0.0,0.0,0.0,19.085771,72.887471,100.0,ON,OK,0,5.9,5.8,1,161904,060626
HAB-MUM-01,34,16:06:06,2026-06-06T16:06:06.928122,4.7,260.08,46.1,10107.7,3.36,93.0,-68.0,974.0,0.0,0.0,0.0,0.0,19.086108,72.887808,100.0,ON,OK,0,4.9,4.2,1,160606,060626
HAB-MUM-01,34,16:12:59,2026-06-06T16:12:59.040119,4.6,257.08,67.2,10183.2,3.66,0.0,59.0,987.0,0.0,0.0,0.0,0.0,19.086183,72.887883,100.0,ON,OK,0,4.5,5.0,1,161259,060626
HAB-MUM-01,34,16:16:00,2026-06-06T16:16:00.333027,3.9,243.67,66.5,10529.5,2.04,31.0,86.0,1046.0,0.0,0.0,0.0,0.0,19.08653,72.88823,100.0,ON,OK,0,4.4,3.7,1,161600,060626
HAB-MUM-01,34,16:19:05,2026-06-06T16:19:05.718043,5.0,264.59,59.6,9995.5,1.5,34.0,-82.0,950.0,0.0,0.0,0.0,0.0,19.085996,72.887696,100.0,ON,OK,0,5.2,4.8,1,161905,060626
HAB-MUM-01,35,16:06:07,2026-06-06T16:06:07.936654,4.2,249.11,52.1,10387.1,2.53,13.0,-55.0,1002.0,0.0,0.0,0.0,0.0,19.086387,72.888087,100.0,ON,OK,0,4.3,4.6,1,160607,060626
HAB-MUM-01,35,16:13:00,2026-06-06T16:13:00.051929,3.9,244.07,58.7,10518.8,2.31,-86.0,-63.0,999.0,0.0,0.0,0.0,0.0,19.086519,72.888219,100.0,ON,OK,0,4.6,3.4,1,161300,060626
HAB-MUM-01,35,16:16:01,2026-06-06T16:16:01.343640,3.2,230.04,68.4,10897.7,1.81,-40.0,-32.0,1024.0,0.0,0.0,0.0,0.0,19.086898,72.888598,100.0,ON,OK,0,2.7,3.7,1,161601,060626
HAB-MUM-01,35,16:19:06,2026-06-06T16:19:06.725235,4.2,249.83,50.0,10368.4,3.13,9.0,36.0,1034.0,0.0,0.0,0.0,0.0,19.086368,72.888068,100.0,ON,OK,0,4.7,4.2,1,161906,060626
HAB-MUM-01,36,16:06:08,2026-06-06T16:06:08.948855,3.6,238.32,55.5,10671.9,2.5,-78.0,33.0,967.0,0.0,0.0,0.0,0.0,19.086672,72.888372,100.0,ON,OK,0,3.8,3.6,1,160608,060626
HAB-MUM-01,36,16:13:01,2026-06-06T16:13:01.059605,3.3,232.53,46.5,10829.0,0.66,-94.0,-74.0,1003.0,0.0,0.0,0.0,0.0,19.086829,72.888529,100.0,ON,OK,0,3.8,3.8,1,161301,060626
HAB-MUM-01,36,16:16:02,2026-06-06T16:16:02.351619,2.4,217.18,50.9,11261.5,3.99,-27.0,56.0,1026.0,0.0,0.0,0.0,0.0,19.087262,72.888962,100.0,ON,OK,0,2.1,2.0,1,161602,060626
HAB-MUM-01,36,16:19:07,2026-06-06T16:19:07.728920,3.6,237.84,62.4,10684.8,1.39,100.0,78.0,1045.0,0.0,0.0,0.0,0.0,19.086685,72.888385,100.0,ON,OK,0,3.3,3.4,1,161907,060626
HAB-MUM-01,37,16:06:09,2026-06-06T16:06:09.958431,3.2,230.45,48.3,10886.3,2.82,-93.0,47.0,1038.0,0.0,0.0,0.0,0.0,19.086886,72.888586,100.0,ON,OK,0,3.4,3.3,1,160609,060626
HAB-MUM-01,37,16:13:02,2026-06-06T16:13:02.070674,2.6,220.92,64.3,11153.9,2.85,65.0,-69.0,1039.0,0.0,0.0,0.0,0.0,19.087154,72.888854,100.0,ON,OK,0,2.4,2.6,1,161302,060626
HAB-MUM-01,37,16:16:03,2026-06-06T16:16:03.357600,1.9,207.76,69.0,11539.6,1.99,-92.0,-5.0,980.0,0.0,0.0,0.0,0.0,19.08754,72.88924,100.0,ON,OK,0,2.5,1.5,1,161603,060626
HAB-MUM-01,37,16:19:08,2026-06-06T16:19:08.735422,3.2,230.31,45.3,10890.1,1.92,33.0,-7.0,975.0,0.0,0.0,0.0,0.0,19.08689,72.88859,100.0,ON,OK,0,3.9,3.7,1,161908,060626
HAB-MUM-01,38,16:06:10,2026-06-06T16:06:10.972284,2.5,218.93,64.9,11211.1,2.5,-44.0,74.0,1022.0,0.0,0.0,0.0,0.0,19.087211,72.888911,100.0,ON,OK,0,3.4,2.7,1,160610,060626
HAB-MUM-01,38,16:13:03,2026-06-06T16:13:03.076942,1.9,208.98,54.3,11502.9,2.79,59.0,4.0,1040.0,0.0,0.0,0.0,0.0,19.087503,72.889203,100.0,ON,OK,0,1.0,1.8,1,161303,060626
HAB-MUM-01,38,16:16:04,2026-06-06T16:16:04.367853,1.4,199.99,67.8,11776.6,3.42,76.0,-89.0,1001.0,0.0,0.0,0.0,0.0,19.087777,72.889477,100.0,ON,OK,0,1.7,1.0,1,161604,060626
HAB-MUM-01,38,16:19:09,2026-06-06T16:19:09.741439,2.4,216.7,63.3,11275.4,3.21,-62.0,-11.0,1032.0,0.0,0.0,0.0,0.0,19.087275,72.888975,100.0,ON,OK,0,2.2,2.1,1,161909,060626
HAB-MUM-01,39,16:06:11,2026-06-06T16:06:11.983460,1.8,206.57,68.4,11575.2,3.21,-26.0,47.0,982.0,0.0,0.0,0.0,0.0,19.087575,72.889275,100.0,ON,OK,0,0.9,1.6,1,160611,060626
HAB-MUM-01,39,16:13:04,2026-06-06T16:13:04.090463,1.3,198.42,47.5,11825.4,1.38,-61.0,62.0,1050.0,0.0,0.0,0.0,0.0,19.087825,72.889525,100.0,ON,OK,0,0.9,1.5,1,161304,060626
HAB-MUM-01,39,16:16:05,2026-06-06T16:16:05.376273,0.9,192.18,47.4,12022.2,3.39,-28.0,46.0,1026.0,0.0,0.0,0.0,0.0,19.088022,72.889722,100.0,ON,OK,0,0.3,0.7,1,161605,060626
HAB-MUM-01,39,16:19:10,2026-06-06T16:19:10.751319,1.7,204.44,53.9,11639.8,3.87,62.0,-20.0,1009.0,0.0,0.0,0.0,0.0,19.08764,72.88934,100.0,ON,OK,0,1.2,2.0,1,161910,060626
HAB-MUM-01,40,16:06:12,2026-06-06T16:06:12.994114,1.3,198.56,48.4,11821.0,2.75,18.0,89.0,985.0,0.0,0.0,0.0,0.0,19.087821,72.889521,100.0,ON,OK,0,1.8,1.3,1,160612,060626
HAB-MUM-01,40,16:13:05,2026-06-06T16:13:05.099070,0.7,189.51,60.9,12108.2,1.26,60.0,49.0,1037.0,0.0,0.0,0.0,0.0,19.088108,72.889808,100.0,ON,OK,0,0.3,0.3,1,161305,060626
HAB-MUM-01,40,16:16:06,2026-06-06T16:16:06.386542,0.4,184.6,53.1,12268.9,2.67,-59.0,95.0,965.0,0.0,0.0,0.0,0.0,19.088269,72.889969,100.0,ON,OK,0,0.7,0.2,1,161606,060626
HAB-MUM-01,40,16:19:11,2026-06-06T16:19:11.757782,1.1,194.7,54.6,11942.2,1.31,-63.0,-94.0,1049.0,0.0,0.0,0.0,0.0,19.087942,72.889642,100.0,ON,OK,0,1.8,1.3,1,161911,060626
HAB-MUM-01,41,16:06:14,2026-06-06T16:06:14.000672,0.9,191.73,48.9,12036.7,0.96,43.0,-51.0,970.0,0.0,0.0,0.0,0.0,19.088037,72.889737,100.0,ON,OK,0,0.3,1.4,1,160613,060626
HAB-MUM-01,41,16:13:06,2026-06-06T16:13:06.107117,0.1,179.96,54.1,12423.7,2.03,40.0,-53.0,979.0,0.0,0.0,0.0,0.0,19.088424,72.890124,100.0,ON,OK,0,0.9,-0.4,1,161306,060626
HAB-MUM-01,41,16:16:07,2026-06-06T16:16:07.396235,-0.1,176.04,65.6,12557.1,0.94,-15.0,-6.0,976.0,0.0,0.0,0.0,0.0,19.088557,72.890257,100.0,ON,OK,0,-1.0,-0.5,1,161607,060626
HAB-MUM-01,41,16:19:12,2026-06-06T16:19:12.762746,0.5,186.24,55.3,12214.6,3.67,-34.0,34.0,992.0,0.0,0.0,0.0,0.0,19.088215,72.889915,100.0,ON,OK,0,0.4,0.1,1,161912,060626
HAB-MUM-01,42,16:06:15,2026-06-06T16:06:15.005490,0.1,180.1,49.5,12419.0,0.71,55.0,-4.0,970.0,0.0,0.0,0.0,0.0,19.088419,72.890119,100.0,ON,OK,0,0.0,0.1,1,160615,060626
HAB-MUM-01,42,16:13:07,2026-06-06T16:13:07.115445,-0.5,169.16,64.8,12797.3,3.31,-65.0,44.0,1041.0,0.0,0.0,0.0,0.0,19.088797,72.890497,100.0,ON,OK,0,-0.9,-0.5,1,161307,060626
HAB-MUM-01,42,16:16:08,2026-06-06T16:16:08.401915,-0.7,166.43,67.1,12894.8,0.98,-1.0,98.0,1049.0,0.0,0.0,0.0,0.0,19.088895,72.890595,100.0,ON,OK,0,-0.4,-0.4,1,161608,060626
HAB-MUM-01,42,16:19:13,2026-06-06T16:19:13.766447,0.0,177.14,46.4,12519.3,2.81,-19.0,-55.0,959.0,0.0,0.0,0.0,0.0,19.088519,72.890219,100.0,ON,OK,0,-0.8,0.4,1,161913,060626
HAB-MUM-01,43,16:06:16,2026-06-06T16:06:16.008539,-0.4,171.19,65.6,12725.6,2.0,-45.0,-43.0,985.0,0.0,0.0,0.0,0.0,19.088726,72.890426,100.0,ON,OK,0,-1.0,-0.2,1,160616,060626
HAB-MUM-01,43,16:13:08,2026-06-06T16:13:08.125021,-1.0,162.22,45.9,13047.5,2.94,-9.0,-48.0,1034.0,0.0,0.0,0.0,0.0,19.089048,72.890748,100.0,ON,OK,0,-0.9,-0.5,1,161308,060626
HAB-MUM-01,43,16:16:09,2026-06-06T16:16:09.409466,-1.4,158.09,54.5,13200.7,2.99,-67.0,70.0,1041.0,0.0,0.0,0.0,0.0,19.089201,72.890901,100.0,ON,OK,0,-2.2,-1.5,1,161609,060626
HAB-MUM-01,43,16:19:14,2026-06-06T16:19:14.773915,-0.5,170.19,50.7,12760.6,3.81,-14.0,-9.0,957.0,0.0,0.0,0.0,0.0,19.088761,72.890461,100.0,ON,OK,0,-0.3,-0.3,1,161914,060626
HAB-MUM-01,44,16:06:17,2026-06-06T16:06:17.012062,-0.8,165.13,62.9,12941.5,3.93,44.0,55.0,962.0,0.0,0.0,0.0,0.0,19.088942,72.890642,100.0,ON,OK,0,0.1,-0.6,1,160617,060626
HAB-MUM-01,44,16:13:09,2026-06-06T16:13:09.131212,-1.8,151.66,57.4,13445.6,2.61,8.0,60.0,987.0,0.0,0.0,0.0,0.0,19.089446,72.891146,100.0,ON,OK,0,-1.6,-2.3,1,161309,060626
HAB-MUM-01,44,16:16:10,2026-06-06T16:16:10.417307,-1.9,150.53,57.5,13489.6,1.29,-86.0,6.0,1022.0,0.0,0.0,0.0,0.0,19.08949,72.89119,100.0,ON,OK,0,-2.6,-2.2,1,161610,060626
HAB-MUM-01,44,16:19:15,2026-06-06T16:19:15.778542,-1.2,160.44,53.9,13113.3,3.15,-38.0,74.0,1017.0,0.0,0.0,0.0,0.0,19.089113,72.890813,100.0,ON,OK,0,-1.7,-0.8,1,161915,060626
HAB-MUM-01,45,16:06:18,2026-06-06T16:06:18.020313,-1.3,158.82,46.5,13173.4,2.56,5.0,41.0,1046.0,0.0,0.0,0.0,0.0,19.089173,72.890873,100.0,ON,OK,0,-0.5,-1.2,1,160618,060626
HAB-MUM-01,45,16:13:10,2026-06-06T16:13:10.143225,-2.5,143.63,65.3,13763.6,3.98,83.0,37.0,1038.0,0.0,0.0,0.0,0.0,19.089764,72.891464,100.0,ON,OK,0,-3.1,-2.5,1,161310,060626
HAB-MUM-01,45,16:16:11,2026-06-06T16:16:11.420055,-2.6,142.17,47.3,13823.3,2.45,24.0,-72.0,973.0,0.0,0.0,0.0,0.0,19.089823,72.891523,100.0,ON,OK,0,-3.4,-3.1,1,161611,060626
HAB-MUM-01,45,16:19:16,2026-06-06T16:19:16.790481,-1.8,152.32,67.6,13420.2,3.98,-69.0,-85.0,995.0,0.0,0.0,0.0,0.0,19.08942,72.89112,100.0,ON,OK,0,-2.2,-1.8,1,161916,060626
HAB-MUM-01,46,16:06:19,2026-06-06T16:06:19.025412,-1.8,151.66,49.7,13445.7,2.02,-27.0,5.0,1026.0,0.0,0.0,0.0,0.0,19.089446,72.891146,100.0,ON,OK,0,-0.9,-1.4,1,160619,060626
HAB-MUM-01,46,16:13:11,2026-06-06T16:13:11.150643,-2.9,138.32,68.8,13982.3,0.6,-87.0,-69.0,994.0,0.0,0.0,0.0,0.0,19.089982,72.891682,100.0,ON,OK,0,-3.4,-2.9,1,161311,060626
HAB-MUM-01,46,16:16:12,2026-06-06T16:16:12.429282,-3.1,136.63,67.5,14053.1,3.08,-26.0,-66.0,978.0,0.0,0.0,0.0,0.0,19.090053,72.891753,100.0,ON,OK,0,-2.1,-3.3,1,161612,060626
HAB-MUM-01,46,16:19:17,2026-06-06T16:19:17.797700,-2.3,145.3,56.5,13696.5,1.09,-91.0,18.0,953.0,0.0,0.0,0.0,0.0,19.089697,72.891397,100.0,ON,OK,0,-1.4,-2.1,1,161917,060626
HAB-MUM-01,47,16:06:20,2026-06-06T16:06:20.060510,-2.3,146.45,60.2,13650.5,2.93,-98.0,-36.0,1030.0,0.0,0.0,0.0,0.0,19.089651,72.891351,100.0,ON,OK,0,-2.4,-1.9,1,160620,060626
HAB-MUM-01,47,16:13:12,2026-06-06T16:13:12.159100,-3.5,131.28,61.3,14282.1,1.35,13.0,88.0,971.0,0.0,0.0,0.0,0.0,19.090282,72.891982,100.0,ON,OK,0,-3.2,-4.0,1,161312,060626
HAB-MUM-01,47,16:16:13,2026-06-06T16:16:13.435765,-3.5,131.38,52.6,14277.9,2.59,-30.0,-53.0,1036.0,0.0,0.0,0.0,0.0,19.090278,72.891978,100.0,ON,OK,0,-3.1,-3.7,1,161613,060626
HAB-MUM-01,47,16:19:18,2026-06-06T16:19:18.801781,-3.0,136.77,51.5,14047.1,1.77,-11.0,31.0,1044.0,0.0,0.0,0.0,0.0,19.090047,72.891747,100.0,ON,OK,0,-2.3,-2.5,1,161918,060626
HAB-MUM-01,48,16:06:21,2026-06-06T16:06:21.064836,-2.9,138.47,53.8,13975.8,3.41,9.0,81.0,1008.0,0.0,0.0,0.0,0.0,19.089976,72.891676,100.0,ON,OK,0,-2.8,-3.2,1,160621,060626
HAB-MUM-01,48,16:13:13,2026-06-06T16:13:13.166178,-4.1,124.92,53.9,14565.0,2.76,-3.0,-66.0,1002.0,0.0,0.0,0.0,0.0,19.090565,72.892265,100.0,ON,OK,0,-4.5,-3.6,1,161313,060626
HAB-MUM-01,48,16:16:14,2026-06-06T16:16:14.443417,-4.0,126.23,45.0,14505.8,1.83,-63.0,-53.0,1025.0,0.0,0.0,0.0,0.0,19.090506,72.892206,100.0,ON,OK,0,-4.6,-3.8,1,161614,060626
HAB-MUM-01,48,16:19:19,2026-06-06T16:19:19.805738,-3.8,127.64,53.7,14442.7,1.15,-17.0,39.0,971.0,0.0,0.0,0.0,0.0,19.090443,72.892143,100.0,ON,OK,0,-3.7,-3.4,1,161919,060626
HAB-MUM-01,49,16:06:22,2026-06-06T16:06:22.071903,-3.6,130.77,61.6,14304.4,2.96,-51.0,-69.0,983.0,0.0,0.0,0.0,0.0,19.090304,72.892004,100.0,ON,OK,0,-4.3,-4.1,1,160622,060626
HAB-MUM-01,49,16:13:14,2026-06-06T16:13:14.177196,-4.6,119.65,63.3,14808.1,0.74,-5.0,49.0,1007.0,0.0,0.0,0.0,0.0,19.090808,72.892508,100.0,ON,OK,0,-4.7,-4.7,1,161314,060626
HAB-MUM-01,49,16:16:15,2026-06-06T16:16:15.449730,-4.8,117.61,48.0,14904.4,2.57,-8.0,8.0,995.0,0.0,0.0,0.0,0.0,19.090904,72.892604,100.0,ON,OK,0,-3.8,-4.5,1,161615,060626
HAB-MUM-01,49,16:19:20,2026-06-06T16:19:20.816096,-4.3,121.97,56.6,14699.8,3.82,-8.0,-38.0,1031.0,0.0,0.0,0.0,0.0,19.0907,72.8924,100.0,ON,OK,0,-4.3,-4.0,1,161920,060626
HAB-MUM-01,50,16:06:23,2026-06-06T16:06:23.079789,-4.0,125.6,54.3,14534.0,3.34,44.0,100.0,1036.0,0.0,0.0,0.0,0.0,19.090534,72.892234,100.0,ON,OK,0,-3.0,-4.3,1,160623,060626
HAB-MUM-01,50,16:13:15,2026-06-06T16:13:15.183724,-5.0,114.78,50.6,15040.5,0.93,39.0,70.0,1020.0,0.0,0.0,0.0,0.0,19.091041,72.892741,100.0,ON,OK,0,-4.6,-5.1,1,161315,060626
HAB-MUM-01,50,16:16:16,2026-06-06T16:16:16.456265,-5.5,109.9,48.4,15281.4,2.98,5.0,59.0,1024.0,0.0,0.0,0.0,0.0,19.091281,72.892981,100.0,ON,OK,0,-5.2,-5.8,1,161616,060626
HAB-MUM-01,50,16:19:21,2026-06-06T16:19:21.824901,-5.1,114.37,55.3,15060.7,1.83,53.0,17.0,964.0,0.0,0.0,0.0,0.0,19.091061,72.892761,100.0,ON,OK,0,-5.7,-5.6,1,161921,060626
HAB-MUM-01,51,16:06:24,2026-06-06T16:06:24.088686,-4.4,121.01,57.0,14744.2,1.51,42.0,34.0,962.0,0.0,0.0,0.0,0.0,19.090744,72.892444,100.0,ON,OK,0,-3.7,-4.4,1,160624,060626
HAB-MUM-01,51,16:13:16,2026-06-06T16:13:16.190510,-5.7,107.83,46.2,15386.4,3.18,80.0,10.0,983.0,0.0,0.0,0.0,0.0,19.091386,72.893086,100.0,ON,OK,0,-6.6,-6.0,1,161316,060626
HAB-MUM-01,51,16:16:17,2026-06-06T16:16:17.463643,-6.2,103.64,54.7,15604.2,3.01,-44.0,-74.0,982.0,0.0,0.0,0.0,0.0,19.091604,72.893304,100.0,ON,OK,0,-6.3,-6.4,1,161617,060626
HAB-MUM-01,51,16:19:22,2026-06-06T16:19:22.833451,-5.9,106.57,56.2,15451.1,2.71,74.0,-90.0,979.0,0.0,0.0,0.0,0.0,19.091451,72.893151,100.0,ON,OK,0,-5.5,-6.4,1,161922,060626
HAB-MUM-01,52,16:06:25,2026-06-06T16:06:25.094859,-5.1,114.31,48.3,15063.5,1.41,-30.0,0.0,1037.0,0.0,0.0,0.0,0.0,19.091064,72.892764,100.0,ON,OK,0,-5.9,-5.4,1,160625,060626
HAB-MUM-01,52,16:13:17,2026-06-06T16:13:17.201911,-6.3,101.9,62.1,15696.2,2.39,7.0,-20.0,1028.0,0.0,0.0,0.0,0.0,19.091696,72.893396,100.0,ON,OK,0,-6.9,-6.1,1,161317,060626
HAB-MUM-01,52,16:16:18,2026-06-06T16:16:18.469397,-6.9,97.11,60.5,15957.8,3.25,-36.0,-99.0,1008.0,0.0,0.0,0.0,0.0,19.091958,72.893658,100.0,ON,OK,0,-6.3,-6.8,1,161618,060626
HAB-MUM-01,52,16:19:23,2026-06-06T16:19:23.842767,-6.4,101.54,52.3,15715.7,3.44,-76.0,77.0,988.0,0.0,0.0,0.0,0.0,19.091716,72.893416,100.0,ON,OK,0,-6.5,-6.8,1,161923,060626
HAB-MUM-01,53,16:06:26,2026-06-06T16:06:26.104378,-5.7,107.78,65.3,15389.3,3.46,-80.0,60.0,954.0,0.0,0.0,0.0,0.0,19.091389,72.893089,100.0,ON,OK,0,-5.4,-5.9,1,160626,060626
HAB-MUM-01,53,16:13:18,2026-06-06T16:13:18.209302,-7.1,94.72,55.8,16091.6,3.73,-43.0,13.0,1019.0,0.0,0.0,0.0,0.0,19.092092,72.893792,100.0,ON,OK,0,-7.7,-7.6,1,161318,060626
HAB-MUM-01,53,16:16:19,2026-06-06T16:16:19.477755,-7.5,91.46,51.8,16279.5,3.19,0.0,-31.0,987.0,0.0,0.0,0.0,0.0,19.09228,72.89398,100.0,ON,OK,0,-7.7,-7.4,1,161619,060626
HAB-MUM-01,53,16:19:24,2026-06-06T16:19:24.846602,-6.8,97.56,65.5,15932.4,1.91,-63.0,-41.0,1038.0,0.0,0.0,0.0,0.0,19.091932,72.893632,100.0,ON,OK,0,-7.7,-6.3,1,161924,060626
HAB-MUM-01,54,16:06:27,2026-06-06T16:06:27.112359,-6.4,101.53,69.7,15716.3,2.9,-85.0,39.0,967.0,0.0,0.0,0.0,0.0,19.091716,72.893416,100.0,ON,OK,0,-6.6,-6.3,1,160627,060626
HAB-MUM-01,54,16:13:19,2026-06-06T16:13:19.224955,-7.6,90.26,55.5,16349.9,2.41,-62.0,-5.0,987.0,0.0,0.0,0.0,0.0,19.09235,72.89405,100.0,ON,OK,0,-6.8,-7.4,1,161319,060626
HAB-MUM-01,54,16:16:20,2026-06-06T16:16:20.485078,-8.1,86.46,61.6,16577.6,1.57,93.0,48.0,986.0,0.0,0.0,0.0,0.0,19.092578,72.894278,100.0,ON,OK,0,-8.2,-7.8,1,161620,060626
HAB-MUM-01,55,16:06:28,2026-06-06T16:06:28.122058,-7.0,95.56,58.1,16044.1,2.47,31.0,23.0,1046.0,0.0,0.0,0.0,0.0,19.092044,72.893744,100.0,ON,OK,0,-6.4,-6.7,1,160628,060626
HAB-MUM-01,55,16:13:20,2026-06-06T16:13:20.232982,-8.2,85.54,67.4,16634.2,2.41,-79.0,65.0,988.0,0.0,0.0,0.0,0.0,19.092634,72.894334,100.0,ON,OK,0,-9.0,-8.1,1,161320,060626
HAB-MUM-01,55,16:16:21,2026-06-06T16:16:21.567120,-8.5,82.99,45.7,16793.2,2.92,43.0,3.0,997.0,0.0,0.0,0.0,0.0,19.092793,72.894493,100.0,ON,OK,0,-8.6,-8.2,1,161621,060626
HAB-MUM-01,56,16:06:29,2026-06-06T16:06:29.130665,-7.8,89.04,61.9,16422.1,2.55,-43.0,-22.0,1028.0,0.0,0.0,0.0,0.0,19.092422,72.894122,100.0,ON,OK,0,-7.1,-7.8,1,160629,060626
HAB-MUM-01,56,16:13:21,2026-06-06T16:13:21.239534,-8.9,79.83,53.0,16995.7,2.63,-12.0,74.0,953.0,0.0,0.0,0.0,0.0,19.092996,72.894696,100.0,ON,OK,0,-9.8,-9.4,1,161321,060626
